id,codigo,nombre,nombre_g,reg_sanitario,concentracion,desc_concentracion,presentacion,desc_presentacion,f_farmaceutica,nacionalidad,categoria,proveedor_id,users_id,cajon,estado,created_at,updated_at,proveedor,Actions,user,DT_RowAttr/style
756,0,INSTRUMENTAL PARA ODONTOLOGIA (PINSAS METALICAS),INSTRUMENTAL PARA ODONTOLOGIA (PINSAS METALICAS),S/R/S,s/concentracin ml,s/concentracin,pieza x1 sobre,x1,sobre,Brasil,Fraccionados A menor a 500,38,7,0,activo,-0001-11-30 00:00:00,2021-06-14 23:17:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(756)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""756""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",Franklin Blacutt Bustillos,background-color:#343a40;color:white; text-transform:uppercase
757,0,MERCURO METALICO,MERCURO METALICO,S/R/S,100 gr,100,frasco x1 pasta,x1,pasta,Brasil,Fraccionados A menor a 500,38,28,,activo,-0001-11-30 00:00:00,2023-02-06 16:53:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(757)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""757""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
758,0,OXIFOSFATO  CEMENTO Y LIQUIDO,OXIFOSFATO ,S/R/S,50 ml,50,frasco x1 polvo,x1,polvo,Brasil,Fraccionados A menor a 500,38,28,,activo,-0001-11-30 00:00:00,2022-12-29 14:33:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(758)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""758""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
759,0,PAPEL ABSORBERTE 15/40,PAPEL ABSORBERTE 15/40,S/R/S,15/40 ml,15/40,caja x200 ,x200,,Alemania,Fraccionados A menor a 500,38,7,0,activo,-0001-11-30 00:00:00,2020-07-16 16:58:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(759)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""759""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",Franklin Blacutt Bustillos,background-color:#343a40;color:white; text-transform:uppercase
760,0,PIEDRA POMEZ,PIEDRA POMEZ,S/R/S,15 gr,15,bolsa xx1 polvo,xx1,polvo,Peru,Fraccionados A menor a 500,38,28,,activo,-0001-11-30 00:00:00,2022-12-29 13:10:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(760)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""760""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
1016,s/in,HIDROXIDO DE CALCIO PASTA,HIDROXIDO DE CALCIO PASTA,S/R,X1 gr,X1,caja X1 comprimido,X1,comprimido,Brasil,Fraccionados A menor a 500,38,28,,activo,2020-06-12 15:10:00,2022-12-29 13:35:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1016)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1016""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
761,0,RESINA RESTAURADORA A1,RESINA RESTAURADORA A1,DI-26070/18,4 ,4, x1 pasta,x1,pasta,USA,Fraccionados A menor a 500,38,7,0,activo,-0001-11-30 00:00:00,-0001-11-30 00:00:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(761)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""761""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",Franklin Blacutt Bustillos,background-color:#343a40;color:white; text-transform:uppercase
1017,s/DES,EUGENOL  LIQUIDO FRASCO ,EUGENOL  LIQUIDO FRASCO ,S/R,X1 ml,X1,caja X1 frasco,X1,frasco,Brasil,Fraccionados A menor a 500,38,28,,activo,2020-06-12 15:14:00,2022-12-29 13:35:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1017)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1017""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
762,0,RESINA RESTAURADORA A2,COMPOSITE COMPUESTO A2 TUBO,DI-26070/2018,4 gr,4,caja x1 pasta,x1,pasta,USA,Fraccionados A menor a 500,38,28,,activo,-0001-11-30 00:00:00,2022-12-29 13:10:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(762)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""762""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
1018,s/DES,CARIOSTATICO ,DIAMINO FLUORURO DE PLATA  CARIOSTATICO,S/R,X1 gr,X1,caja X1 comprimido,X1,comprimido,Brasil,Fraccionados A menor a 500,38,28,,activo,2020-06-12 15:19:00,2022-12-29 13:35:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1018)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1018""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
763,0,RESINA RESTAURADORA A3,RESINA RESTAURADORA A3,DI-26070/2018,4 ,4,caja x1 pasta,x1,pasta,USA,Fraccionados A menor a 500,38,7,0,activo,-0001-11-30 00:00:00,2021-03-04 18:47:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(763)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""763""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",Franklin Blacutt Bustillos,background-color:#343a40;color:white; text-transform:uppercase
1019,s/DES,IONOMERO DE VIDRIO R TIPO II ,IONOMERO DE VIDRIO R TIPO II ,0,X1 gr,X1,caja X1 comprimido,X1,comprimido,Brasil,Fraccionados A menor a 500,38,28,,activo,2020-06-12 15:20:00,2022-12-29 13:35:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1019)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1019""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
764,0,TIRAS  DE LIJA METALICA,TIRAS  DE LIJA METALICA,S/F/R,4 ml,4,sobre x12 ,x12,,Brasil,Fraccionados A menor a 500,38,7,0,activo,-0001-11-30 00:00:00,2021-03-11 14:31:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(764)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""764""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",Franklin Blacutt Bustillos,background-color:#343a40;color:white; text-transform:uppercase
1020,s/DES,CLOREXIDINA 2% 400ML,CLOREXIDINA 2% 400ML,0,X1 ml,X1,caja X1 frasco,X1,frasco,Brasil,Fraccionados A menor a 500,38,28,,activo,2020-06-12 15:23:00,2022-12-29 13:34:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1020)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1020""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
765,0,TIRAS ABRASIVAS,TIRAS ABRASIVAS,S/F/R,6 ml,6,sobre x12 comprimido,x12,comprimido,Brasil,Fraccionados A menor a 500,38,28,,activo,-0001-11-30 00:00:00,2023-02-06 16:55:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(765)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""765""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
1021,s/DES,PASTA PROFILACTICA ,PASTA PROFILACTICA ,0,X1 ml,X1,caja X1 comprimido,X1,comprimido,Brasil,Fraccionados A menor a 500,38,28,,activo,2020-06-12 15:29:00,2022-12-29 13:34:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1021)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1021""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
766,0,TRAS DEPOLIESTER,TRAS DEPOLIESTER,S/F/R,4 gr,4,caja x150 comprimido,x150,comprimido,Brasil,Fraccionados A menor a 500,38,28,,activo,-0001-11-30 00:00:00,2023-02-06 16:56:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(766)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""766""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
767,0,TIRAS DE POLIESTER,TIRAS DE POLIESTER,S/F/R,4 ml,4,sobre x50 comprimido,x50,comprimido,Brasil,Fraccionados A menor a 500,38,28,,activo,-0001-11-30 00:00:00,2022-12-29 13:10:00,DENTAL  LA PLATA ODONTOLOGICOS,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(767)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""767""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
769,V-4-4,ESPARADRAPO IMPERMEABLE 2.5 CM. X 0.90 M. (CREMER),ESPARADRAPO IMPERMEABLE 2.5 CM. X 0.90 M. (CREMER),DI-26845/2019,2.5/0.9 ml,2.5/0.9,pqte. x12 pza,x12,pza,Importado,Fraccionados A menor a 500,39,14,,activo,2019-11-14 20:11:00,2024-05-13 14:43:11,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(769)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""769""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1671,---,CINTA MICROPOROSA BEIGE 2.5CM X 4.5 M,CINTA MICROPOROSA BEIGE 2.5CM X 4.5 M,DI-26845/2019,12 pza,12,caja 12 pza,12,pza,Bolivia,,39,9,0,activo,2022-12-16 20:30:00,2025-02-04 17:55:01,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1671)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1671""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BERTHA SANCHEZ IPORRE,background-color:#343a40;color:white; text-transform:uppercase
702,V-4-6,ESPARADRAPO IMPERMEABLE 10 CM. X 4.50 M. (CREMER),ESPARADRAPO IMPERMEABLE 10 CM. X 4.50 M. (CREMER),R.S.D.I 26845/2019,10/4.5 gr,10/4.5,caja x12 rollo,x12,rollo,Brasil,Fraccionados A menor a 500,39,14,,activo,-0001-11-30 00:00:00,2025-07-14 17:07:58,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(702)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""702""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
703,V-4-5,ESPARADRAPO IMPERMEABLE 2.5 CM. X 4.5 M. (CREMER),ESPARADRAPO IMPERMEABLE 2.5 CM. X 4.5 M. (CREMER),DI-26845/2013,2.5/4.5 gr,2.5/4.5,caja x12 ,x12,,Brasil,Fraccionados A menor a 500,39,28,0,activo,-0001-11-30 00:00:00,2022-12-13 15:02:00,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(703)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""703""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
704,V-4-8,VENDA DE YESO CREMER 10 CM X 3 MTS. (CREMER),VENDA DE YESO CREMER 10 CM X 3 MTS. (CREMER),DI-26847/2019,10-mar ml,10-mar,caja x20 sobre,x20,sobre,Brasil,Fraccionados A menor a 500,39,14,,activo,-0001-11-30 00:00:00,2024-11-04 17:40:19,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(704)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""704""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
705,V-4-9,VENDA DE YESO CREMER 15 CM X 3 MTS. (CREMER),VENDA DE YESO CREMER 15 CM X 3 MTS. (CREMER),di-26847/2019,15-mar gr,15-mar,caja x20 sobre,x20,sobre,Brasil,Fraccionados A menor a 500,39,14,,activo,-0001-11-30 00:00:00,2024-05-22 11:38:53,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(705)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""705""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
706,V-5-1,VENDA DE YESO CREMER 20 CM X 3 MTS. (CREMER),VENDA DE YESO CREMER 20 CM X 3 MTS. (CREMER),DI-26347/2019,20-mar gr,20-mar,caja x10 sobre,x10,sobre,Brasil,Fraccionados A menor a 500,39,14,,activo,-0001-11-30 00:00:00,2024-05-22 11:39:21,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(706)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""706""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1739,S/C,CINTA MICROPOROSA BEIGE 1.2CMX10M,CINTA MICROPOROSA BEIGE 1.2CMX10M,DI-26845/2019,S/C s/c,S/C,caja X12 pza,X12,pza,Brasil,Fraccionados A menor a 500,39,12,CAJA X,activo,2023-05-04 23:31:21,2023-05-04 23:31:21,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1739)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1739""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
1740,S/C,CINTA MICROPOROSA BEIGE 2.5CMX10M,CINTA MICROPOROSA BEIGE 2.5CMX10M,DI-26845/2019,S/C gr,S/C,caja X 12 pza,X 12,pza,Alemania,Fraccionados A menor a 500,39,12,,activo,2023-05-04 23:32:23,2023-06-05 16:14:30,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1740)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1740""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
1506,V-4-7,PROTECTORES PARA LACTANCIA X12,PROTECTORES PARA LACTANCIA X12,S/R/S,X 1 gr,X 1,caja X 12 ,X 12,,Brasil,Fraccionados A menor a 500,39,12,0,activo,2022-06-06 20:38:00,2023-03-29 15:18:09,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1506)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1506""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
1507,V-4-1,CINTA MICROPOROSA BEIGE 2.5CM X 0.9M,CINTA MICROPOROSA BEIGE 2.5CM X 0.9M,S/R/S,2.5X0.9 ml,2.5X0.9,caja X1 pza,X1,pza,Brasil,Fraccionados A menor a 500,39,12,,activo,2022-06-06 20:40:00,2023-03-29 14:28:06,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1507)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1507""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
1508,V-4-2,CURITAS CREMERCARE BEIGE X40 UND,CURITAS CREMERCARE BEIGE X40 UND,S/R/S,X 1 ml,X 1,caja X 40 pza,X 40,pza,Brasil,Fraccionados A menor a 500,39,9,,activo,2022-06-06 20:46:00,2025-02-05 12:59:50,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1508)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1508""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BERTHA SANCHEZ IPORRE,background-color:#343a40;color:white; text-transform:uppercase
1509,INHABILI,CURITAS CREMERCARE TRANSPARENTES X40 UND,CURITAS CREMERCARE TRANSPARENTES X40 UND,R.S.D.I 68405/2019,X 1 gr,X 1,caja X 40 pza,X 40,pza,Brasil,Fraccionados A menor a 500,39,48,,activo,2022-06-06 20:47:00,2025-07-11 12:07:00,F & M,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1509)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1509""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
